"","overallx","nrisk1","nrisk2","nrisk3","nrisk4","nrisk5","nrisk6","nrisk7","nrisk8","nrisk9","nrisk10","nrisk11","nrisk12","nrisk13","nrisk14","nrisk15","nrisk16","nrisk17","nrisk18","nrisk19","nrisk20","nrisk21","nrisk22","nrisk23","nrisk24","nrisk25","nrisk26","nrisk27","nrisk28","nrisk29","nrisk30","nrisk31","nrisk32","nrisk33","nrisk34","nrisk35","nrisk36","nrisk37","nrisk38","nrisk39","nrisk40","nrisk41","nrisk42","nrisk43","nrisk44","nrisk45","nrisk46","nrisk47","nrisk48","nrisk49","nrisk50","nrisk51","nrisk52","nrisk53","nrisk54","nrisk55","nrisk56","nrisk57","nrisk58","nrisk59"
"1232",0,4,1,1,4,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,6,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,1,1
"1233",0,4,1,1,3,1,3,1,1,1,1,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2
"1234",0,2,2,2,1,1,2,1,1,1,1,2,1,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,5,2,2,2,2,2,3,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,2,2
"1235",0,6,2,2,6,2,3,2,2,2,2,2,2,2,2,4,4,2,3,3,2,2,5,4,2,4,2,2,2,2,2,2,3,3,2,3,2,3,2,2,2,3,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2
"1236",0,6,1,1,6,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,3,3,2,2,2,3,1,1,3,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,2,2,1,1
"1237",0,6,4,4,4,1,1,1,3,2,2,2,3,1,1,1,3,2,1,1,1,1,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,1,1,2,2,1,1,2,2
"1238",0,6,1,1,6,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,4,1,1,1,1,1,1
"1239",0,4,1,1,6,1,2,1,2,1,2,4,1,2,2,2,2,2,1,1,1,1,2,2,1,5,3,3,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,3,3,1,1
"1240",0,6,1,1,6,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,4,1,1,1,1,1,1
"1241",0,3,2,2,2,2,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,2,2,2,2,2,2,2,2,4,2,1,1,2,4,2,2,2,2,4,4,2,2,3,3,2,2,2,2,2,2,2,2,2,2
"1242",0,6,1,2,6,1,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,2,2,2,2,3,3,4,1,2,2,1,1,6,3
"1243",0,6,1,1,6,1,2,1,2,1,1,1,1,1,1,4,1,1,5,2,2,2,2,2,1,1,2,2,4,2,4,1,5,2,1,2,4,2,2,1,1,1,1,1,1,1,2,2,1,1,4,2,3,3,2,2,3,3,5,2
"1244",0,6,1,3,6,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,4,3,3,1,1,3,3,2,2,5,5,1,1,1,1,1,1,1,1,1,1,4,2,5,3,4,3,1,1,1,1,6,6
"1245",1,6,1,1,6,1,6,2,1,1,2,1,2,2,1,1,6,6,5,5,6,6,5,5,2,2,5,5,3,2,3,2,5,5,6,6,5,4,6,2,5,2,2,2,2,2,2,2,6,5,2,2,6,5,3,3,3,2,1,1
"1246",0,6,2,3,6,1,2,1,1,1,2,4,1,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,3,2,1,1,3,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,3,3,2,2,2,1,2,2,3,3,3,2
"1247",0,6,1,2,6,1,1,1,1,1,1,5,1,2,2,2,4,2,1,2,2,2,4,2,1,2,2,1,4,2,4,2,3,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,4,2,5,2,1,2,4,2,6,2
"1248",0,6,2,2,5,1,4,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,1,2,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,1,2,2,1,1,1,2
"1249",1,6,5,5,6,5,6,1,6,6,6,6,1,2,1,6,6,6,3,3,2,2,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,2,6,6,6,6,1,1,1,1,6,6,6,6,6,4,6,4,2,1,6,6
"1250",0,6,1,1,6,1,1,1,1,2,2,3,1,1,1,3,4,2,1,2,1,1,2,2,3,2,2,2,4,2,1,2,4,2,2,2,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,2,1,2
"1251",0,5,1,1,5,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4,2
"1252",0,4,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1
"1253",0,4,1,2,5,1,1,1,2,1,2,1,2,1,1,4,4,2,1,1,1,2,1,1,1,4,1,2,2,3,1,3,1,1,1,1,1,2,3,3,2,3,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1
"1254",0,4,3,3,4,1,1,3,1,2,2,3,1,1,1,3,2,2,2,3,2,2,1,1,1,1,2,2,2,3,2,3,2,4,2,2,2,3,2,2,2,3,2,3,1,1,1,1,3,3,4,4,4,4,2,2,3,3,2,2
"1255",0,6,2,2,6,1,1,2,2,2,2,2,1,1,1,6,2,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,2,1,2,2,2,2,2,6,2,3,2,4,2,2,2
"1256",0,4,1,3,3,1,2,1,2,1,1,3,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2
"1257",0,2,1,1,2,1,2,1,3,1,1,1,2,1,2,4,4,4,1,2,2,2,4,5,1,2,2,2,2,2,1,2,1,2,2,2,3,2,2,2,1,2,2,2,1,2,2,2,2,2,3,2,1,2,2,2,2,2,3,2
"1258",1,5,2,2,5,2,2,1,1,1,1,4,1,2,2,4,1,1,5,5,2,2,2,2,5,6,2,2,4,5,2,2,6,6,5,2,4,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,5
"1259",0,6,4,1,6,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6
"1260",0,6,1,1,6,1,2,2,1,2,2,5,1,2,2,4,2,2,3,2,2,2,4,2,3,2,2,2,2,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
"1261",0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2
"1262",0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,2,1,2,1,2,2,2,6,2
"1263",0,6,1,1,6,1,1,1,1,1,2,3,2,1,1,4,2,2,1,1,2,2,2,5,4,4,3,3,2,4,1,3,1,4,2,2,1,3,1,3,1,3,1,3,1,1,1,1,1,3,3,3,3,2,1,1,3,3,3,1
"1264",1,2,6,6,1,2,2,2,2,3,1,2,1,2,2,4,2,2,4,4,2,2,6,6,6,6,2,2,4,4,4,4,3,3,3,3,4,4,6,6,3,5,5,5,1,1,5,5,4,4,5,5,1,1,2,2,1,1,4,4
"1265",1,6,2,1,6,1,4,1,1,2,4,6,2,1,1,6,6,2,6,2,1,2,2,2,2,2,2,2,6,2,1,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6,2,6,2,2,2,4,2,6,2
"1266",0,6,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1
"1267",0,5,2,1,1,1,1,1,1,1,3,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,2,4,2,1,2,4,2,6,2
"1268",1,2,2,2,4,6,4,2,2,1,1,1,1,2,2,4,2,4,1,2,2,2,4,4,4,4,1,2,2,6,2,4,4,6,4,4,6,6,2,6,2,6,1,4,4,4,1,6,2,2,2,2,1,1,2,3,1,1,2,4
"1269",0,2,1,3,2,1,2,2,1,1,1,1,1,2,2,3,3,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1
"1270",1,4,3,3,4,4,6,4,5,2,2,5,5,2,2,6,2,2,2,2,2,2,6,2,5,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,2,2,4,2,2,2,5,2,2,2,6,2
"1271",0,6,1,1,6,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2
"1272",0,5,1,1,5,1,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1
"1273",1,5,5,5,5,4,4,2,4,2,2,3,2,6,4,4,2,2,4,4,2,2,2,2,4,4,4,4,6,6,4,4,5,5,5,5,6,3,5,5,3,3,5,5,2,2,6,6,6,6,3,5,6,6,6,6,6,4,6,6
"1274",0,5,1,5,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2
"1275",1,6,1,1,6,1,1,1,4,4,5,5,3,1,1,6,6,6,4,4,1,1,6,6,5,5,6,6,4,4,4,4,5,5,6,6,5,5,3,3,3,3,1,1,3,1,1,1,1,1,5,5,5,5,4,4,5,5,1,1
"1276",0,6,1,1,5,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,1,1,4,4,4,4,4,4,4,4,6,6
"1277",1,6,1,1,6,1,1,1,1,1,1,2,1,3,1,3,1,1,1,1,1,3,1,3,1,3,1,2,1,1,1,1,2,3,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,1,2,2,2,6,6
"1278",0,2,1,3,2,4,3,3,4,1,1,1,1,6,1,6,1,3,1,2,1,6,1,1,1,6,2,2,3,4,1,4,1,5,1,2,1,2,2,2,1,1,1,6,2,4,3,6,2,2,4,5,1,2,2,2,2,2,2,2
"1279",1,4,2,1,4,4,4,1,2,4,4,4,6,2,6,6,4,6,4,2,2,2,6,6,6,2,4,1,4,4,2,4,4,6,2,2,4,6,6,4,4,4,4,4,6,6,2,2,2,2,6,4,1,6,6,1,4,6,6,6
"1280",1,6,1,1,1,1,4,1,1,1,3,6,1,1,1,5,3,5,1,1,1,1,6,6,2,2,2,2,1,1,1,1,3,5,3,5,6,6,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,4,4
"1281",1,6,1,1,6,1,5,1,1,1,3,2,5,1,1,4,6,1,4,4,1,1,6,6,6,6,4,5,5,5,2,2,6,2,6,6,6,4,1,1,3,5,1,1,2,2,2,2,5,5,4,4,4,4,4,3,2,2,1,1
"1282",0,4,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2
"1283",0,6,1,1,6,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,4,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,2,2
"1284",0,4,2,2,4,2,4,3,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,1,1,2,2,2,2,1,1,1,1,1,1,3,3,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1
"1285",0,6,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1286",0,4,2,3,4,2,1,4,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,3,3,3,2,2,3,3,2,3,1,1,2,3,1,1,1,1,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1
"1287",0,6,1,1,6,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2
"1288",0,6,1,2,6,1,6,6,1,2,1,4,1,1,1,3,1,1,1,1,1,1,1,3,3,2,2,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,2,2,1,2,1,2,1,2,1
"1289",1,6,1,1,6,1,1,1,1,1,1,4,1,2,1,2,1,6,1,4,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1
"1290",1,6,1,1,6,6,6,6,6,6,2,2,4,1,1,4,1,6,2,2,1,1,6,6,2,4,4,2,4,4,2,2,6,6,6,2,1,1,2,6,2,6,2,6,1,1,1,1,6,6,6,6,1,1,3,3,1,1,1,1
"1291",0,4,1,1,2,1,1,1,1,1,1,1,2,2,2,4,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,4,1,2,2,1,1,1,2,2
"1292",1,6,3,4,3,1,4,1,4,1,1,1,1,1,1,6,6,6,6,6,1,1,6,6,6,6,1,6,6,6,5,5,6,3,2,6,5,5,6,6,2,6,1,1,1,1,3,3,2,2,6,6,6,6,1,1,4,4,1,1
"1293",0,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,6,6
"1294",0,6,1,1,5,1,1,1,1,1,1,3,1,1,1,3,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,4,2,3,2,2,2,2,2,2,2
"1295",0,6,1,1,6,6,6,4,3,1,1,2,4,6,2,6,1,1,5,1,2,2,6,1,2,1,6,1,4,1,1,1,4,1,2,1,6,1,1,1,1,1,3,1,2,1,1,1,6,1,6,1,6,1,4,1,6,1,1,1
